FACILITY_ID,FACILITY_TITLE,MAP_X,MAP_Y,ADDRESS,AREA,CITY
7140,높은터 캠핑장,127.84578426270001,37.6483994963,강원도 홍천군 홍천읍 높은터로 235 ,강원,홍천군
7141,높은터캠핑장,127.84590646139999,37.6488077849,강원도 홍천군 높은터로 233 ,강원,홍천군
7183,눈밥,127.6991963206,37.6906307589,강원도 홍천군 서면 한치골길 911 ,강원,홍천군
7315,늘편한캠핑장,128.1046460452,37.8632294257,강원도 홍천군 두촌면 황병고개길 25-10 ,강원,홍천군
7920,달콤한캠핑장,128.12509630719998,37.7928490952,강원도 홍천군 내촌면 비선동길 121-29 ,강원,홍천군
8367,대룡산 오토캠핑장,127.83782972870002,37.825881520799996,강원도 홍천군 성동로 1612 ,강원,홍천군
8384,대명 비발디컨트리클럽(퍼블릭),127.67361683370001,37.6386557617,강원도 홍천군 서면 한치골길 200 ,강원,홍천군
8385,대명 비발디파크 스노위랜드,127.6779191584,37.6407750399,강원도 홍천군 한치골길 262 대명비발디파크 ,강원,홍천군
9478,도그베이팜팜,127.6057083842,37.6635044007,강원도 홍천군 가일길39번길 35 ,강원,홍천군
10294,동키캐슬 캠핑장,127.84238365040001,37.5853123025,강원도 홍천군 남면 시동로 764-63 ,강원,홍천군
10511,두미리관광농원,127.6428101742,37.677034071,강원도 홍천군 서면 개야로 304-229 ,강원,홍천군
10796,디데이펜션,127.67521731040001,37.6173777045,강원도 홍천군 서면 안굴업길 39-13 ,강원,홍천군
12168,루지월드-대명비발디파크,127.6873540732,37.6523905338,강원도 홍천군 서면 한치골길 262 ,강원,홍천군
12321,리더스스키,127.6681704308,37.6275402841,강원도 홍천군 서면 한치골길 70 ,강원,홍천군
12363,리버카라반,127.7409929943,37.6746806082,강원도 홍천군 북방면 노일로 144-8 ,강원,홍천군
14223,몬테리오,127.5797893874,37.728765786,강원도 홍천군 서면 마곡길 220 ,강원,홍천군
14248,몽고몽고글램핑,127.7561914516,37.680241357,강원도 홍천군 남면 남노일로 1162 ,강원,홍천군
