FACILITY_ID,FACILITY_TITLE,MAP_X,MAP_Y,ADDRESS,AREA,CITY
14837,문화가 있는 날 청춘마이크 페스티벌,126.97632106350001,37.572061898499996,서울특별시 종로구 세종대로 175 ,서울,종로구
15228,미술주간,126.98000387409999,37.5786500878,서울특별시 종로구 삼청로 30 ,서울,종로구
16242,백년의 밤,126.96854130690001,37.5688760175,서울특별시 종로구 송월길 14-3 국도빌딩 ,서울,종로구
18266,북촌공방축제,126.9861254303,37.5824719752,서울특별시 종로구 북촌로12길 24-5 ,서울,종로구
18277,북촌의 날 '100년지기(百年知己)',126.986289399,37.5791307002,서울특별시 종로구 계동길 37 ,서울,종로구
20746,서울 빛초롱,126.9767821434,37.5716786179,서울특별시 종로구 세종대로 172 5호선 광화문역 ,서울,종로구
20757,서울 아시테지 겨울축제,127.00384323799999,37.5832305384,서울특별시 종로구 동숭길 114 ,서울,종로구
20800,서울거리공연 구석구석 라이브,126.97632106350001,37.572061898499996,서울특별시 종로구 세종대로 175 ,서울,종로구
20813,서울국악축제,126.9925140152,37.572653787,서울특별시 종로구 관수동 ,서울,종로구
20818,서울국제즉흥춤축제,127.0029767101,37.5811335446,서울특별시 종로구 대학로10길 17 ,서울,종로구
20859,서울무용제,127.0029794866,37.5811724288,서울특별시 종로구 대학로8길 7 ,서울,종로구
20860,서울무형문화축제,126.98945570309999,37.581733232,서울특별시 종로구 창덕궁길 94 원서노인정 ,서울,종로구
20948,서울청소년연극축제,127.00207393219999,37.584038746,서울특별시 종로구 대학로 144 중원빌딩 ,서울,종로구
20980,서울페스타,126.9768376784,37.572234109899995,서울특별시 종로구 세종대로 175 세종이야기 ,서울,종로구
23026,수라간 시식공감,126.9767375783,37.576083660900004,서울특별시 종로구 사직로 161 경복궁 ,서울,종로구
25914,아프리카 아트페어,126.98202600309999,37.575439385799996,서울특별시 종로구 율곡로 24 ,서울,종로구
26101,안무가 매칭 프로젝트 제23회 생생 춤 페스티벌,127.0028600144,37.58253338,서울특별시 종로구 대학로10길 15-15 (동숭동),서울,종로구
27966,연극 수상한 흥신소,127.0021350751,37.582716679,서울특별시 종로구 대학로 128 (동숭동),서울,종로구
27999,연등회,126.981503889,37.5733035136,서울특별시 종로구 우정국로 55 ,서울,종로구
29770,옥탑방고양이,127.00351831409999,37.5815918348,서울특별시 종로구 대학로10길 24 (동숭동),서울,종로구
32338,웰컴 대학로,127.00232952399999,37.5819417723,서울특별시 종로구 대학로 120 (동숭동),서울,종로구
33881,인간의 법정,127.0040210825,37.580322547,서울특별시 종로구 대학로12길 83 대학로 아트원씨어터 ,서울,종로구
34534,자문밖문화축제 <자문밖ㆍ예술로ㆍ로그인>,126.9680902872,37.6063188791,서울특별시 종로구 평창문화로 63 (평창동),서울,종로구
34970,장애인문화예술축제 A+ Festival,127.00238789069999,37.5805669329,서울특별시 종로구 대학로 104 ,서울,종로구
35504,젊은안무자창작공연,127.0031961055,37.582150096999996,서울특별시 종로구 대학로10길 17 동숭동복합건물 ,서울,종로구
35899,제12회 서울미래연극제 (The 12th ST-Future),127.0014686424,37.5766118212,서울특별시 종로구 대학로 57 홍익대학교대학로캠퍼스 ,서울,종로구
35915,제1회 어쩌다 연극 페스티벌,126.9999657976,37.5838054019,서울특별시 종로구 창경궁로 254 동원빌딩 ,서울,종로구
35930,"제2기 자문밖아트레지던시 오픈스튜디오_자문밖, 안으로 Part 1",126.97558111,37.6119989089,서울특별시 종로구 평창31길 5 ,서울,종로구
35946,제43회 서울연극제,127.0031961055,37.582150096999996,서울특별시 종로구 대학로10길 17 동숭동복합건물 ,서울,종로구
36646,종로구 인왕산 해맞이 축제,126.96637142549999,37.5912900405,서울특별시 종로구 청운동 3-55 (청운동),서울,종로구
36658,종로청계관광특구 육의전 축제,127.0097180432,37.5712209291,서울특별시 종로구 종로 288 흥인지문 ,서울,종로구
36659,종로한복축제,126.9767821434,37.5716786179,서울특별시 종로구 세종대로 172 5호선 광화문역 ,서울,종로구
36663,종묘대제,126.99444712569999,37.5742897425,서울특별시 종로구 종로 157 ,서울,종로구
38021,창경궁 야간 상시관람,126.994505269,37.5807973206,서울특별시 종로구 창경궁로 185 (와룡동),서울,종로구
38022,창경궁 야연,126.9964634775,37.5789336838,서울특별시 종로구 창경궁로 185 창경궁 ,서울,종로구
38055,창덕궁 깊이보기 -심화해설-,126.99024463389999,37.5777031595,서울특별시 종로구 율곡로 99 창덕궁 ,서울,종로구
38057,창덕궁 달빛기행,126.99024463389999,37.5777031595,서울특별시 종로구 율곡로 99 ,서울,종로구
45212,한양도성문화제,127.0089153038,37.5724541048,서울특별시 종로구 종로6가 ,서울,종로구
48291,2022 감고당길 공예마켓,126.98241478540001,37.5779529898,서울특별시 종로구 송현동 ,서울,종로구
48295,2022 국제저작권기술 콘퍼런스,126.9754128499,37.5707509234,서울특별시 종로구 새문안로 97 ,서울,종로구
48298,2022 궁궐 일상모습재현 및 체험,126.9964634775,37.5789336838,서울특별시 종로구 창경궁로 185 창경궁 ,서울,종로구
48326,2022 서점의 날,126.97077718530001,37.5698981615,서울특별시 종로구 새문안로 55 서울역사박물관 ,서울,종로구
48332,2022 어디서든 예술치유 - 치유도 예술로,126.97791543870001,37.5693539082,서울특별시 종로구 서린동 148,서울,종로구
48336,2022 인사동 엔틱 & 아트페어,126.98356755540001,37.574520076,서울특별시 종로구 인사동길 49 ,서울,종로구
48339,2022 정조대왕 능행차 공동재현,126.99024463389999,37.5777031595,서울특별시 종로구 율곡로 99 ,서울,종로구
48344,2022 코리아 퍼레이드,126.97632106350001,37.572061898499996,서울특별시 종로구 세종대로 175 ,서울,종로구
48351,2022년 북촌 한옥 역사관 상반기 특별행사,126.9870781245,37.5823581167,서울특별시 종로구 계동4길 3 ,서울,종로구
48354,2022년 청와대 한여름 밤의 산책,126.9746792089,37.5839799278,서울특별시 종로구 청와대로 1 청와대 ,서울,종로구
48372,2023 광화문 책마당,126.97671547739999,37.5718535964,서울특별시 종로구 세종로 ,서울,종로구
48390,2023 서울서커스페스티벌,126.9811704675,37.5774891325,서울특별시 종로구 송현동 49-19 열린송현녹지광장,서울,종로구
48417,2023부활절퍼레이드,126.97632106350001,37.572061898499996,서울특별시 종로구 세종대로 175 ,서울,종로구
48419,2023서울쇼핑페스타,126.9871812795,37.56870415,서울특별시 종로구 청계천로 85 삼일빌딩 ,서울,종로구
48867,D.FESTA 거리공연축제,127.00238789069999,37.5805669329,서울특별시 종로구 대학로 104 ,서울,종로구
49199,K-전통공예 전시회 《북촌 스타일룸》,126.9861254303,37.5824719752,서울특별시 종로구 북촌로12길 24-5 ,서울,종로구
49480,MODAFE 2022 (제41회 국제현대무용제),127.00298781629999,37.5812640855,서울특별시 종로구 대학로8길 7 한국문예회관 ,서울,종로구
49778,The New WAVE 展,126.9656987868,37.6081464015,서울특별시 종로구 평창11길 29 ,서울,종로구
50189,《MMCA 이건희컬렉션 특별전: 한국미술명작》,126.9800649747,37.5788361778,서울특별시 종로구 삼청로 30 (소격동),서울,종로구
1540,건강서울페스티벌,126.97879602370001,37.565501594299995,서울특별시 중구 을지로 12 시청광장지하쇼핑센터 ,서울,중구
1634,"겨울, 청계천의 빛",126.97761547290001,37.5691317067,서울 중구 태평로1가 1 서울 중구 태평로1가 1,서울,중구
6050,난타 (명동),126.98374563040001,37.563446366,서울특별시 중구 명동길 26 (명동2가),서울,중구
6183,남산 한국의 맛 축제,126.99328653149999,37.5597775194,서울특별시 중구 퇴계로34길 28 남산골한옥마을 ,서울,중구
8843,대한민국청소년미디어대전,126.97263616549999,37.541051546999995,서울특별시 용산구 한강대로 255 (갈월동),서울,중구
13714,명동우주맥주페스티벌,126.9827845963,37.563824082800004,서울특별시 중구 명동길 9 ,서울,중구
16044,밤의 석조전,126.97492969049999,37.5661486714,서울특별시 중구 세종대로 99 (정동),서울,중구
20790,서울100K (SEOUL100K),126.9777155697,37.5653988094,서울 중구 태평로 2가 17-3 서울광장,서울,중구
20793,서울K가족축제,126.97761547290001,37.5691317067,서울특별시 중구 태평로1가 1,서울,중구
20844,서울디자인어워드,127.00957097969999,37.566107632,서울특별시 중구 을지로 281 ,서울,중구
20847,서울라이트 DDP,127.009948681,37.5675991318,서울특별시 중구 을지로 281 ,서울,중구
20862,서울미디어테크축제 : 을지로판타지아 열섬,126.99626938969999,37.5669711818,서울특별시 중구 창경궁로5길 31 ,서울,중구
20870,서울뷰티위크,127.00957097969999,37.566107632,서울특별시 중구 을지로 281 ,서울,중구
20880,서울세계도시문화축제,126.9768376784,37.572234109899995,서울특별시 종로구 세종대로 175 세종이야기 ,서울,중구
20940,서울지식이음축제∙포럼,126.9777210995,37.5662570431,서울특별시 중구 세종대로 110 서울특별시청 ,서울,중구
20946,서울청년주간,126.9784043599,37.566662563499996,서울특별시 중구 세종대로 110 (태평로1가),서울,중구
20981,서울페스타 2023 명동 페스티벌,126.9817485525,37.564782286399996,서울특별시 중구 남대문로 81 롯데백화점 본점 ,서울,중구
27130,얼루어 그린 캠페인,126.9877150442,37.551753352,서울특별시 중구 예장동 ,서울,중구
27825,여우락 페스티벌,126.9992473208,37.5519729781,서울특별시 중구 장충단로 59 (장충동2가),서울,중구
28442,영양고추 H.O.T 페스티벌,126.9780155345,37.565654340100004,서울특별시 중구 태평로1가 ,서울,중구
28541,영재국악회 국악공연,126.99328653149999,37.5597775194,서울특별시 중구 퇴계로34길 28 남산골한옥마을 ,서울,중구
30663,왕궁 수문장 교대의식,126.9761046145,37.5650460435,서울특별시 중구 세종대로 99 (정동),서울,중구
31511,우주백패킹-Backpacking to the Universe,127.00957097969999,37.566107632,서울특별시 중구 을지로 281 ,서울,중구
32433,유기농데이,126.97791543870001,37.5693539082,서울특별시 중구 태평로1가 청계광장,서울,중구
