FACILITY_ID,FACILITY_TITLE,MAP_X,MAP_Y,ADDRESS,AREA,CITY
28743,예방학안경원(순천),127.4842681149,34.954597873400004,전남 순천시 중앙로 100(남내동) ,전남,순천시
32501,유니클로 순천연향,127.5136879974,34.9450133466,전라남도 순천시 구암3길 2 ,전남,순천시
33230,이니스프리 순천중앙점,127.4847403009,34.9544006815,전남 순천시 황금1길 11(남내동) ,전남,순천시
41585,태랑도예원,127.4832092713,34.8688824839,전라남도 순천시 별량면 일출길 141 ,전남,순천시
43198,포라리(순천),127.48419868459999,34.9542840187,전남 순천시 중앙로 96-2 (남내동) ,전남,순천시
43729,프로스펙스 순천중앙점,127.4859957767,34.9532063929,전남 순천시 시민로 37-1(남내동) ,전남,순천시
46938,홈플러스스토어즈 순천풍덕,127.50877744629999,34.9399443871,전라남도 순천시 팔마로 222 (풍덕동) ,전남,순천시
48928,ER NC백화점 순천,127.5195923357,34.972460364,전라남도 순천시 비봉2길 22 ,전남,순천시
49162,JESSI(제시뉴욕)순천,127.4845542149,34.954053495100005,"전남 순천시 황금2길 4-2(남내동, 1층) ",전남,순천시
49226,K2(순천 중앙점),127.4864068231,34.9543257186,전남 순천시 시민로 52 ,전남,순천시
49406,M-stay(엠스테이) 순천,127.48451251729999,34.9554088976,전남 순천시 중앙6길 3-1 ,전남,순천시
31014,"용산장  (1, 6일)",126.92254784129999,34.626927915500005,전라남도 장흥군 용산면 용인길 4 (용산면),전남,장흥군
31016,"용산장(전남 장흥)(1, 6일)",126.92254784129999,34.626927915500005,전남 장흥군 용산면 인암리 (용인) 800-1.,전남,장흥군
35116,"장흥 5일장 (2, 7일)",126.9118388701,34.691495491,전라남도 장흥군 장흥읍 토요시장3길 15 (장흥읍),전남,장흥군
35622,정남진 장흥토요시장,126.9028761383,34.6764053686,전라남도 장흥군 장흥읍 토요시장3길 15 ,전남,장흥군
16307,백록다원,127.04986349389999,34.665467391,전라남도 보성군 회천면 봉서동길 81-7 ,전남,보성군
16693,"벌교장 (4, 9일)",127.3451664243,34.8454216412,전라남도 보성군 벌교읍 벌교천1길 15 ,전남,보성군
